course_id,title,description,subject,level,created_by,url,price,duration,is_paid,published,subscribers,created_at
249126,Logo Design Essentials ,Learn about logo design essentials ,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/logo-design/,20.0,42 mins,True,True,33205,2025-04-12T14:16:32.975379
1163768,Fundamentals of Character Design: From Concept to Vector,Learn about fundamentals of character design: from concept to vector,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/fundamentals-of-character-design-from-concept-to-vector/,50.0,1 hour,True,True,1452,2025-04-12T14:16:32.975379
1131780,"Whiteboard Animation, Beginner To Expert - In 1 Hour!","Learn about whiteboard animation, beginner to expert - in 1 hour!",Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/whiteboardanimation/,20.0,1 hour,True,True,1343,2025-04-12T14:16:32.975379
909486,Drawing Fun Caricatures! :) -The Best Method!,Learn about drawing fun caricatures! :) -the best method!,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/caricature/,25.0,35 mins,True,True,41,2025-04-12T14:16:32.975379
368958,Advanced Graphic Design-Photoshop CC 2014 for Photographers,Learn about advanced graphic design-photoshop cc 2014 for photographers,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/advanced-graphic-design-photoshop-cc-2014-for-photographers/,20.0,1.5 hours,True,True,314,2025-04-12T14:16:32.975379
201812,Design Beautiful & Professional Ebooks Using FREE Software,Learn about design beautiful & professional ebooks using free software,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/ebook-layouts/,20.0,4 hours,True,True,239,2025-04-12T14:16:32.975379
484896,Desktop Publishing 101: Simplified Editing,Learn about desktop publishing 101: simplified editing,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/desktop-publishing-101-learn-editing-in-a-simplified-way/,20.0,1 hour,True,True,507,2025-04-12T14:16:32.975379
553832,Create Professional Character Designs in Photoshop,Learn about create professional character designs in photoshop,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/create-professional-character-designs-in-photoshop/,20.0,4 hours,True,True,228,2025-04-12T14:16:32.975379
452182,How to Make a Custom Graphic From Sketches ,Learn about how to make a custom graphic from sketches ,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/how-create-vector-art-from-drawings-by-hand/,20.0,44 mins,True,True,21,2025-04-12T14:16:32.975379
490392,Getting Started with Illustrator CC,Learn about getting started with illustrator cc,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/getting-started-with-illustrator-cc2/,100.0,5.5 hours,True,True,92,2025-04-12T14:16:32.975379
1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects","Learn about photoshop from scratch to logos, digital drawing & projects",Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/photoshop-from-scratch-to-logos-digital-drawing-projects/,20.0,1.5 hours,True,True,91,2025-04-12T14:16:32.975379
1115504,How to Make Your Own Children's Interactive eBook!,Learn about how to make your own children's interactive ebook!,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/make-your-own-childrens-interactive-picture-ebook/,95.0,1.5 hours,True,True,33,2025-04-12T14:16:32.975379
446022,InDesign Basics for Beginners: Learn InDesign Quickly,Learn about indesign basics for beginners: learn indesign quickly,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/indesign-basics-how-to-use-indesign-like-a-pro/,35.0,1.5 hours,True,True,177,2025-04-12T14:16:32.975379
522784,Create an Accelerated Learning Flowchart with Watercolors,Learn about create an accelerated learning flowchart with watercolors,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/,200.0,2.5 hours,True,True,668,2025-04-12T14:16:32.975379
311846,How to Create Vector Characters in Illustrator or Photoshop,Learn about how to create vector characters in illustrator or photoshop,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/how-to-create-vector-characters-in-illustrator-or-photoshop/,25.0,3.5 hours,True,True,92,2025-04-12T14:16:32.975379
942768,Photoshop Learn Concept Art Manipulation,Learn about photoshop learn concept art manipulation,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/photoshop-learn-concept-art-manipulation/,25.0,1.5 hours,True,True,8,2025-04-12T14:16:32.975379
288850,Make Logo design pay with illustrator in less than a day,Learn about make logo design pay with illustrator in less than a day,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/designing-logos-with-illustrator-beginners-to-advanced/,50.0,4 hours,True,True,22,2025-04-12T14:16:32.975379
1068664,Create a Majestic Bear on Adobe Illustrator,Learn about create a majestic bear on adobe illustrator,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/bear-adobe-illustrator/,55.0,1 hour,True,True,3,2025-04-12T14:16:32.975379
1136446,Adobe Illustrator CC Beginner,Learn about adobe illustrator cc beginner,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-illustrator-beginner/,30.0,4 hours,True,True,2,2025-04-12T14:16:32.975379
1125728,Create Beveled Lettering in Adobe Illustrator,Learn about create beveled lettering in adobe illustrator,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/create-beveled-lettering/,20.0,35 mins,True,True,2,2025-04-12T14:16:32.975379
1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,Learn about learn adobe illustrator and premiere pro in 1 hour,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/,20.0,1 hour,True,True,1,2025-04-12T14:16:32.975379
1095488,Adobe photoshop The  Flying Land compositing,Learn about adobe photoshop the  flying land compositing,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,70.0,2.5 hours,True,True,2,2025-04-12T14:16:32.975379
381828,Learn Mobile App Design in Photoshop,Learn about learn mobile app design in photoshop,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/design-iosandroid-icons/,20.0,1.5 hours,True,True,11,2025-04-12T14:16:32.975379
406054,Photoshop: Real World Learning,Learn about photoshop: real world learning,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/photoshop-practical-training/,20.0,5 hours,True,True,9,2025-04-12T14:16:32.975379
585174,Adobe Illustrator Fast Track,Learn about adobe illustrator fast track,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-illustrator-fast-track/,40.0,2.5 hours,True,True,9,2025-04-12T14:16:32.975379
1125814,Mastering Text Animation in After Effect,Learn about mastering text animation in after effect,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/master-text-animation-in-ae/,20.0,1 hour,True,True,1,2025-04-12T14:16:32.975379
1105636,How to Design A 2D Character in Illustrator,Learn about how to design a 2d character in illustrator,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/2d-character-in-illustrator/,20.0,1 hour,True,True,1,2025-04-12T14:16:32.975379
327310,Design Efficiency Intensive,Learn about design efficiency intensive,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/fd-design-efficiency-intensive/,20.0,33 mins,True,True,6,2025-04-12T14:16:32.975379
1080584,Adobe Photoshop CC for Photographers Advanced,Learn about adobe photoshop cc for photographers advanced,Graphic Design,Expert Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/,30.0,2.5 hours,True,True,1,2025-04-12T14:16:32.975379
513212,Adobe InDesign Tips and Tricks,Learn about adobe indesign tips and tricks,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-indesign-best-tutorials/,80.0,1 hour,True,True,4,2025-04-12T14:16:32.975379
1047750,Photoshop CC Training - Creating Fantastic Album Cover Art,Learn about photoshop cc training - creating fantastic album cover art,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/photoshop-cc-training-creating-fantastic-album-cover-art/,50.0,1 hour,True,True,1,2025-04-12T14:16:32.975379
831640,Beginner's Guide to Book Cover Designing.,Learn about beginner's guide to book cover designing.,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/beginners-guide-to-book-cover-designing/,25.0,1 hour,True,True,2,2025-04-12T14:16:32.975379
570188,Low Poly Portrait Illustration,Learn about low poly portrait illustration,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/low-poly-portrait-illustration/,20.0,41 mins,True,True,4,2025-04-12T14:16:32.975379
365926,Events Promotion Design,Learn about events promotion design,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/eventspromotiondesign/,45.0,2 hours,True,True,4,2025-04-12T14:16:32.975379
986832,Adobe Photoshop CC Introduction,Learn about adobe photoshop cc introduction,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-photoshop-cc-introduction/,30.0,4.5 hours,True,True,1,2025-04-12T14:16:32.975379
1077836,Ecover Mastery in 30 Minutes with NO photoshop skills needed,Learn about ecover mastery in 30 minutes with no photoshop skills needed,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/ecover-mastery-in-30-minutes/,20.0,38 mins,True,True,1,2025-04-12T14:16:32.975379
872816,Adobe Illustrator in Under 10: Fast info at your Fingertips!,Learn about adobe illustrator in under 10: fast info at your fingertips!,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/illustratorunder10/,30.0,3.5 hours,True,True,1,2025-04-12T14:16:32.975379
518188,An Easy Introduction to Adobe Photoshop,Learn about an easy introduction to adobe photoshop,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/an-easy-introduction-to-adobe-photoshop/,20.0,1 hour,True,True,1,2025-04-12T14:16:32.975379
726314,Create Beautiful Image Maps for Your Website,Learn about create beautiful image maps for your website,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/how-to-create-hotspot-image-maps-for-your-website-and-wordpress/,20.0,37 mins,True,True,0,2025-04-12T14:16:32.975379
883828,T-Shirt Design Workshop 02: Mixed Media Design,Learn about t-shirt design workshop 02: mixed media design,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/t-shirt-design-workshop-part-2/,25.0,2.5 hours,True,True,885,2025-04-12T14:16:32.975379
826202,Design a unique bookstore-quality Photo Book with Blurb,Learn about design a unique bookstore-quality photo book with blurb,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/photo-book-blurb/,180.0,2.5 hours,True,True,2863,2025-04-12T14:16:32.975379
1171720,Learn to Create Deliverable Brand Identity Package,Learn about learn to create deliverable brand identity package,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,20.0,1 hour,True,True,915,2025-04-12T14:16:32.975379
117004,How to Draw Pinups and Sexy Women,Learn about how to draw pinups and sexy women,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/how-to-draw-pinups/,75.0,20 hours,True,True,3525,2025-04-12T14:16:32.975379
952106,Design & Create Text Logos in Adobe Photoshop CS5,Learn about design & create text logos in adobe photoshop cs5,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,95.0,1.5 hours,True,True,2035,2025-04-12T14:16:32.975379
854746,Freelancing A-Z: How To Start A Successful Freelance Career,Learn about freelancing a-z: how to start a successful freelance career,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,195.0,5 hours,True,True,2267,2025-04-12T14:16:32.975379
834114,Character Concept Design for Beginners,Learn about character concept design for beginners,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,175.0,16.5 hours,True,True,1197,2025-04-12T14:16:32.975379
1012262,Icon & Logo Symbol Design in Adobe Illustrator,Learn about icon & logo symbol design in adobe illustrator,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/icondesign/,100.0,2 hours,True,True,1043,2025-04-12T14:16:32.975379
1091360,How to Draw Majestic Animals: Cats,Learn about how to draw majestic animals: cats,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/draw-majestic-cats/,35.0,1 hour,True,True,1356,2025-04-12T14:16:32.975379
808542,Sketchbook Pro for Beginners,Learn about sketchbook pro for beginners,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-sketchbook-pro-in-a-weekend/,125.0,4 hours,True,True,1657,2025-04-12T14:16:32.975379
1142428,Photoshop CC 2017 Full Course,Learn about photoshop cc 2017 full course,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/photoshop-cc-2017-full-course/,90.0,3.5 hours,True,True,655,2025-04-12T14:16:32.975379
1015308,Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,Learn about mobile app design in photoshop from scratch - ui & ux design,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,195.0,2.5 hours,True,True,1282,2025-04-12T14:16:32.975379
1114164,Affinity Designer - making seamless patterns,Learn about affinity designer - making seamless patterns,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/affinity-designer-making-seamless-patterns/,20.0,1 hour,True,True,35,2025-04-12T14:16:32.975379
635716,Typography: Learn the Foundation and Designs,Learn about typography: learn the foundation and designs,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/typography-learn-the-foundation-and-designs/,135.0,2.5 hours,True,True,220,2025-04-12T14:16:32.975379
374652,Sketch 3 - New Guide To iOS 8 Mobile App Design (2015),Learn about sketch 3 - new guide to ios 8 mobile app design (2015),Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/tutorial-design-youtube-app-ui-ux-sketch3-swift/,20.0,5.5 hours,True,True,481,2025-04-12T14:16:32.975379
727510,How To Become An Etsy Wholesale Seller,Learn about how to become an etsy wholesale seller,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,100.0,2.5 hours,True,True,1013,2025-04-12T14:16:32.975379
579202,How to make Business Cards like a Pro,Learn about how to make business cards like a pro,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/the-secrets-of-making-business-cards-like-a-pro/,20.0,42 mins,True,True,593,2025-04-12T14:16:32.975379
699382,Creating animation puzzles with Google Slides,Learn about creating animation puzzles with google slides,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,20.0,1 hour,True,True,679,2025-04-12T14:16:32.975379
20150,iPhone icons gone awesome,Learn about iphone icons gone awesome,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,20.0,3.5 hours,True,True,2346,2025-04-12T14:16:32.975379
895302,Adobe After Effect: Create 15 Advance Motion Graphic Element,Learn about adobe after effect: create 15 advance motion graphic element,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/15-advance-mograph-elements-with-after-effect/,30.0,2.5 hours,True,True,140,2025-04-12T14:16:32.975379
403764,Learn Sketch 3 Mobile App Design From Scratch,Learn about learn sketch 3 mobile app design from scratch,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,60.0,1.5 hours,True,True,528,2025-04-12T14:16:32.975379
145178,Learn Real Graphic Design,Learn about learn real graphic design,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-real-design/,20.0,1.5 hours,True,True,297,2025-04-12T14:16:32.975379
1127944,Designing With Halftones: Create a Dot Pattern Portrait!,Learn about designing with halftones: create a dot pattern portrait!,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/halftones/,20.0,1 hour,True,True,228,2025-04-12T14:16:32.975379
435626,A Beginners Guide to creating Vector Graphics With Photoshop,Learn about a beginners guide to creating vector graphics with photoshop,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,20.0,2 hours,True,True,1207,2025-04-12T14:16:32.975379
1114470,Adobe Photoshop CS6 para Iniciantes,Learn about adobe photoshop cs6 para iniciantes,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,40.0,7 hours,True,True,5,2025-04-12T14:16:32.975379
1143148,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,Learn about photoshop: dessiner l'affiche du film rogue one en style bd,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/photoshop-dessiner-laffiche-du-film-rogue-one-en-style-bd/,50.0,4.5 hours,True,True,4,2025-04-12T14:16:32.975379
640164,Doble exposición con Photoshop,Learn about doble exposición con photoshop,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/doble-exposicion-con-photoshop/,20.0,34 mins,True,True,36,2025-04-12T14:16:32.975379
1141560,Débuter avec KRITA,Learn about débuter avec krita,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/debuter-avec-krita/,25.0,2 hours,True,True,3,2025-04-12T14:16:32.975379
1139792,????????,Learn about ????????,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/nice-ppt/,200.0,36 mins,True,True,3,2025-04-12T14:16:32.975379
1221032,Criando um poster com foto colagem digital,Learn about criando um poster com foto colagem digital,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/criando-poster-digital-foto-colagem/,25.0,41 mins,True,True,1,2025-04-12T14:16:32.975379
1075366,Adobe InDesign CC 2017 Quick Start,Learn about adobe indesign cc 2017 quick start,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,35.0,2.5 hours,True,True,2,2025-04-12T14:16:32.975379
223884,????iDraw??,Learn about ????idraw??,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/first-idraw/,20.0,1.5 hours,True,True,13,2025-04-12T14:16:32.975379
1164488,Interiores Sostenibles 101,Learn about interiores sostenibles 101,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/interiores-sostenibles-101/,30.0,1 hour,True,True,1,2025-04-12T14:16:32.975379
1122306,Wordpress: Comment utiliser le thème FABLE,Learn about wordpress: comment utiliser le thème fable,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/wordpress-comment-utiliser-le-theme-fable/,20.0,39 mins,True,True,1,2025-04-12T14:16:32.975379
177584,Adobe InDesign CS6,Learn about adobe indesign cs6,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-indesign-cs62/,50.0,5 hours,True,True,5,2025-04-12T14:16:32.975379
586914,Aprende Photoshop con Ejercicios Prácticos.,Learn about aprende photoshop con ejercicios prácticos.,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/aprende-photoshop-con-ejercicios-practicos/,20.0,4 hours,True,True,3,2025-04-12T14:16:32.975379
397204,Typography Design: Learn Web Typography The Practical Way,Learn about typography design: learn web typography the practical way,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/typography-design-learn-web-typography/,20.0,2 hours,True,True,970,2025-04-12T14:16:32.975379
58791,Toon Boom Studio Tutorial - Cartoon Animation Made Simple,Learn about toon boom studio tutorial - cartoon animation made simple,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/toon-boom-studio-tutorial/,50.0,5 hours,True,True,342,2025-04-12T14:16:32.975379
1182330,Learn Logo Designing: 5 Types of Logo Designs in Illustrator,Learn about learn logo designing: 5 types of logo designs in illustrator,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-logo-design-tutorial-in-illustrator-beginners/,30.0,3 hours,True,True,106,2025-04-12T14:16:32.975379
172906,Practical Font Design,Learn about practical font design,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/practical-font-design/,50.0,7.5 hours,True,True,229,2025-04-12T14:16:32.975379
766906,Smashing Photoshop CC/CS,Learn about smashing photoshop cc/cs,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/smashing-photoshop/,20.0,5 hours,True,True,437,2025-04-12T14:16:32.975379
379814,"Sketching: How to Draw People, Hands, Eyes, Buildings & Cars","Learn about sketching: how to draw people, hands, eyes, buildings & cars",Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/sketching-drawing/,20.0,2 hours,True,True,500,2025-04-12T14:16:32.975379
445102,Converting Type to Outlines in Adobe InDesign,Learn about converting type to outlines in adobe indesign,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/type-to-outlines-indesign/,20.0,38 mins,True,True,725,2025-04-12T14:16:32.975379
655198,Siemens NX Unigraphics (UG) Basic to Advance 3D Modelling,Learn about siemens nx unigraphics (ug) basic to advance 3d modelling,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/siemens-nx-unigraphics-ug-basic-to-advance-3d-modelling/,50.0,10.5 hours,True,True,142,2025-04-12T14:16:32.975379
575040,Typography From A to Z,Learn about typography from a to z,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/typography-from-a-to-z/,100.0,6 hours,True,True,317,2025-04-12T14:16:32.975379
966268,Digital Asset Designer: Creating and Selling Mockups,Learn about digital asset designer: creating and selling mockups,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/digital-asset-designer-mockups/,50.0,3 hours,True,True,50,2025-04-12T14:16:32.975379
536780,Adobe Illustrator CC - From scratch ,Learn about adobe illustrator cc - from scratch ,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/adobe-illustrator-cc-from-scratch/,45.0,5.5 hours,True,True,115,2025-04-12T14:16:32.975379
431562,Photoshop: 5 Practical Techniques to Improve Your Skills,Learn about photoshop: 5 practical techniques to improve your skills,Graphic Design,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/photoshop-5-practical-techniques-to-improve-your-skills/,20.0,43 mins,True,True,780,2025-04-12T14:16:32.975379
1047408,Easy Coloring Book Design,Learn about easy coloring book design,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/easy-coloring-book-design/,25.0,35 mins,True,True,0,2025-04-12T14:16:32.975379
987865,Make Patterns in Illustrator,Learn about make patterns in illustrator,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/make-patterns-in-illustrator/,20.0,3.5 hours,True,True,0,2025-04-12T14:16:32.975379
371900,Learn to create Text fire effect in Adobe Photoshop ,Learn about learn to create text fire effect in adobe photoshop ,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-to-create-text-fire-effect-in-adobe-photoshop/,20.0,36 mins,True,True,0,2025-04-12T14:16:32.975379
995384,Professional Business Logo Design Using Free Online Tools,Learn about professional business logo design using free online tools,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/professional-business-logo-design-using-free-online-tools/,20.0,37 mins,True,True,0,2025-04-12T14:16:32.975379
1252410,Beginners Guide to Kindle Ebook Covers Design With Fireworks,Learn about beginners guide to kindle ebook covers design with fireworks,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/beginners-guide-to-kindle-ebook-covers-design-with-fireworks/,20.0,1.5 hours,True,True,0,2025-04-12T14:16:32.975379
1216554,Photoshop isn't like what you imagine A to Z .,Learn about photoshop isn't like what you imagine a to z .,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/photoshop-a-to-z/,35.0,3.5 hours,True,True,343,2025-04-12T14:16:32.975379
1275872,The Complete Adobe Spark Course,Learn about the complete adobe spark course,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/the-complete-adobe-spark-course/,150.0,2 hours,True,True,0,2025-04-12T14:16:32.975379
1133764,The Art of Logo Design : Everything You Need to Know,Learn about the art of logo design : everything you need to know,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/the-art-of-logo-design/,20.0,1 hour,True,True,0,2025-04-12T14:16:32.975379
1200856,Hand Lettering para Iniciantes,Learn about hand lettering para iniciantes,Graphic Design,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/hand-lettering-para-iniciantes/,40.0,43 mins,True,True,384,2025-04-12T14:16:32.975379
1226332,Aprende a utilizar Canva,Learn about aprende a utilizar canva,Graphic Design,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/aprende-a-utilizar-canva/,20.0,40 mins,True,True,677,2025-04-12T14:16:32.975379
